Timestamp,Age,Gender,Country,state,self_employed,family_history,treatment,mental_illness,work_interfere,no_employees,remote_work,tech_company,benefits,care_options,wellness_program,seek_help,anonymity,leave,mental_health_consequence,phys_health_consequence,coworkers,supervisor,mental_health_interview,phys_health_interview,mental_vs_physical,obs_consequence,cluster_ouput
2016,35-65,male,Canada,NA,No,No,Yes,Yes,Sometimes,1000+,Sometimes,Yes,Yes,Yes,No,Yes,Yes,Very difficult,Yes,Yes,Yes,No,No,Yes,No,No,3
2016,35-65,male,United States of America,Maryland,No,Yes,Yes,Yes,Rarely,100-500,No,Yes,Maybe,Maybe,Maybe,Maybe,No,Don't know,No,No,No,Maybe,No,No,Yes,No,1
2016,35-65,male,United States of America,Massachusetts,No,Maybe,No,No,Never,100-500,Sometimes,Yes,Yes,No,No,Yes,I don't know,Very difficult,Yes,Maybe,No,No,No,Maybe,No,No,2
2016,35-65,male,United States of America,New Hampshire,No,Yes,No,No,Sometimes,1000+,Sometimes,No,NA,Maybe,Yes,Yes,Yes,Don't know,Yes,Maybe,No,Maybe,No,No,Maybe,No,3
2016,35-65,male,New Zealand,NA,No,No,Yes,Yes,Never,1000+,Yes,Yes,Yes,Yes,No,No,Yes,Don't know,Maybe,No,Maybe,Maybe,No,No,No,No,3
2016,20-35,male,Switzerland,NA,No,Maybe,No,Yes,Never,100-500,Sometimes,Yes,NA,NA,Yes,Maybe,I don't know,Somewhat easy,No,No,Maybe,Maybe,Maybe,Yes,Yes,No,1
2016,35-65,male,Australia,NA,No,Yes,Yes,Yes,Rarely,100-500,Sometimes,Yes,No,NA,No,No,I don't know,Somewhat easy,Maybe,No,No,Maybe,No,Maybe,No,Yes,1
2016,35-65,male,United States of America,Wisconsin,No,Yes,Yes,Yes,Rarely,1000+,Sometimes,Yes,Yes,No,No,Maybe,I don't know,Very difficult,Maybe,No,Maybe,Maybe,No,Maybe,Maybe,No,3
2016,20-35,male,Brazil,NA,No,Yes,Yes,Yes,Rarely,Jun-25,Yes,No,No,NA,No,No,I don't know,Somewhat difficult,Maybe,Yes,No,No,Maybe,Yes,No,No,1
2016,20-35,female,United States of America,Tennessee,No,Yes,Yes,Yes,Rarely,26-100,Sometimes,Yes,Yes,Yes,Yes,Maybe,I don't know,Somewhat easy,Maybe,No,No,Maybe,No,Maybe,Yes,No,1
2016,35-65,female,Bulgaria,NA,No,Maybe,No,No,Never,26-100,Sometimes,Yes,No,NA,No,No,I don't know,Don't know,Yes,Maybe,No,No,No,No,No,No,1
2016,20-35,female,United States of America,Iowa,No,Yes,No,No,Never,500-1000,Sometimes,No,Maybe,No,No,Maybe,I don't know,Somewhat easy,Maybe,Maybe,No,Maybe,Maybe,Maybe,No,No,1
2016,20-35,female,United States of America,New Jersey,No,Yes,Yes,Yes,Rarely,01-May,Yes,Yes,NA,NA,Maybe,Maybe,I don't know,Very easy,No,No,Yes,Yes,No,Maybe,Yes,No,1
2016,35-65,NA,United States of America,Kentucky,No,Maybe,Yes,Yes,Sometimes,500-1000,Sometimes,Yes,Yes,Yes,No,Yes,I don't know,Very difficult,Yes,Maybe,No,No,No,No,No,No,3
2016,20-35,female,United States of America,California,No,Yes,Yes,Yes,Rarely,26-100,Sometimes,Yes,Yes,Maybe,No,No,I don't know,Very difficult,Yes,Yes,No,No,No,No,No,Yes,1
2016,35-65,male,United States of America,Tennessee,No,Yes,Yes,Yes,Sometimes,1000+,Sometimes,No,Yes,Maybe,Maybe,Yes,I don't know,Somewhat easy,No,No,Maybe,Yes,Maybe,Maybe,No,No,3
2016,35-65,male,Australia,NA,No,Yes,Yes,Yes,Never,1000+,Sometimes,Yes,NA,NA,No,No,I don't know,Neither easy nor difficult,Maybe,Maybe,No,Yes,No,No,Maybe,No,3
2016,35-65,male,United Kingdom,NA,No,Maybe,Yes,Yes,Rarely,1000+,Sometimes,No,Yes,Maybe,Yes,Maybe,I don't know,Neither easy nor difficult,Maybe,No,Yes,Maybe,No,Yes,Maybe,No,3
2016,20-35,male,United Kingdom,NA,No,Yes,No,No,Sometimes,01-May,Sometimes,Yes,NA,No,No,No,No,Somewhat difficult,Yes,No,Maybe,Maybe,No,No,Yes,No,1
2016,35-65,male,Sweden,NA,No,Maybe,Yes,Yes,Rarely,100-500,Sometimes,Yes,Maybe,Maybe,No,No,I don't know,Neither easy nor difficult,Maybe,Maybe,No,Maybe,No,Maybe,Maybe,No,3
2016,35-65,male,United States of America,California,No,Yes,Yes,Yes,Sometimes,1000+,No,No,Yes,Maybe,Maybe,Yes,Yes,Neither easy nor difficult,Yes,Maybe,No,No,No,Yes,Yes,No,3
2016,20-35,female,United Kingdom,NA,No,No,No,No,Never,1000+,No,No,Maybe,Maybe,Yes,Yes,I don't know,Very easy,No,No,Maybe,Yes,No,No,Yes,No,2
2016,35-65,male,United States of America,Idaho,No,Yes,Yes,Yes,Rarely,100-500,Sometimes,Yes,Yes,Maybe,No,Yes,Yes,Very difficult,Yes,Yes,Maybe,No,No,No,Maybe,No,1
2016,20-35,male,Canada,NA,No,No,No,No,Never,01-May,No,Yes,No,NA,No,No,Yes,Somewhat difficult,No,No,No,No,No,No,Maybe,No,2
2016,20-35,male,Canada,NA,No,Maybe,Yes,Yes,Sometimes,26-100,Yes,Yes,Yes,Maybe,No,No,Yes,Somewhat easy,Maybe,No,No,No,No,Maybe,Maybe,No,1
2016,35-65,female,United States of America,Georgia,No,No,No,No,Never,Jun-25,Sometimes,Yes,No,NA,No,No,I don't know,Very easy,No,No,Yes,Yes,Maybe,Yes,Yes,No,2
2016,20-35,male,Bosnia and Herzegovina,NA,No,Maybe,No,No,Never,Jun-25,No,Yes,No,Maybe,No,No,I don't know,Somewhat difficult,Maybe,No,Maybe,No,No,No,Maybe,No,2
2016,35-65,male,United Kingdom,NA,No,No,No,No,Sometimes,Jun-25,Sometimes,No,No,No,No,No,I don't know,Very difficult,Maybe,No,Maybe,Maybe,Maybe,Yes,Maybe,No,2
2016,35-65,male,Germany,NA,No,No,No,No,Never,1000+,No,Yes,No,NA,Yes,Yes,Yes,Somewhat easy,Yes,Yes,No,No,No,No,Yes,No,3
2016,20-35,male,United States of America,California,No,No,No,No,Never,26-100,Sometimes,Yes,Maybe,No,No,Maybe,I don't know,Somewhat easy,No,No,Yes,Yes,Yes,Yes,Maybe,No,2
2016,35-65,male,United States of America,Michigan,No,Yes,Yes,Yes,Rarely,100-500,Sometimes,Yes,Maybe,Yes,No,No,I don't know,Neither easy nor difficult,Maybe,No,Maybe,No,Maybe,Yes,No,No,1
2016,20-35,male,Netherlands,NA,No,No,No,Yes,Never,Jun-25,No,Yes,No,NA,No,No,I don't know,Very easy,No,No,Maybe,Yes,Maybe,Yes,Maybe,No,2
2016,20-35,male,Sweden,NA,No,Maybe,Yes,Yes,Never,100-500,Sometimes,Yes,NA,NA,No,No,Yes,Neither easy nor difficult,Maybe,No,Maybe,Maybe,No,Maybe,Maybe,No,1
2016,65+,female,United States of America,California,No,No,No,No,Often,100-500,Sometimes,No,No,No,Yes,No,Yes,Somewhat difficult,Yes,Maybe,Yes,Yes,Maybe,Maybe,No,Yes,2
2016,20-35,male,Netherlands,NA,No,Yes,Yes,Yes,Often,100-500,Sometimes,No,Maybe,Maybe,Yes,Yes,I don't know,Very easy,Maybe,No,No,Yes,Maybe,Maybe,Yes,No,1
2016,35-65,male,United States of America,Illinois,No,Yes,Yes,Yes,Often,Jun-25,Sometimes,Yes,No,Yes,No,No,No,Neither easy nor difficult,Yes,Maybe,No,No,No,No,No,Yes,1
2016,20-35,male,Bosnia and Herzegovina,NA,No,Maybe,No,No,Never,100-500,No,No,Maybe,Maybe,No,No,I don't know,Somewhat difficult,Yes,No,No,Maybe,Maybe,Yes,Maybe,No,2
2016,35-65,male,United States of America,Massachusetts,No,Yes,Yes,Yes,Rarely,100-500,No,No,Yes,Yes,Yes,Yes,Yes,Very easy,No,Maybe,Maybe,Yes,No,No,No,Yes,1
2016,20-35,male,United States of America,California,No,No,Yes,Yes,Sometimes,1000+,No,Yes,Yes,Yes,No,Maybe,I don't know,Somewhat difficult,Yes,Maybe,No,No,No,No,Maybe,No,3
2016,20-35,male,United States of America,Ohio,No,Yes,No,No,Never,26-100,No,Yes,Yes,Yes,No,No,I don't know,Neither easy nor difficult,Yes,Maybe,Maybe,No,Maybe,Maybe,No,No,1
2016,20-35,female,United States of America,North Carolina,No,Yes,Yes,Yes,Sometimes,26-100,Sometimes,Yes,Yes,Yes,No,No,I don't know,Don't know,Yes,No,No,No,No,No,Maybe,No,1
2016,35-65,male,United States of America,North Carolina,No,No,No,No,Never,Jun-25,Yes,Yes,Yes,No,No,No,Yes,Very difficult,Yes,Maybe,No,No,No,No,Maybe,No,2
2016,35-65,male,United States of America,North Carolina,No,Yes,Yes,Yes,Rarely,1000+,No,No,Yes,Yes,No,Maybe,I don't know,Somewhat easy,No,No,Maybe,Yes,No,No,Yes,No,3
2016,20-35,female,United States of America,Illinois,No,Yes,Yes,Yes,Rarely,Jun-25,Sometimes,Yes,No,Maybe,No,No,I don't know,Somewhat difficult,Maybe,No,No,Maybe,No,Maybe,Maybe,No,1
2016,35-65,male,United States of America,Colorado,No,Yes,No,No,Never,100-500,Sometimes,No,Maybe,No,Maybe,Yes,Yes,Don't know,Yes,Maybe,No,No,No,No,Maybe,No,1
2016,20-35,male,Finland,NA,No,Yes,Yes,Yes,Rarely,01-May,Sometimes,Yes,Yes,No,No,No,I don't know,Very difficult,Maybe,No,Yes,Maybe,No,Yes,Yes,No,1
2016,20-35,male,United States of America,Ohio,No,Yes,No,No,Never,Jun-25,Sometimes,Yes,Yes,Yes,No,No,Yes,Don't know,Maybe,No,No,Maybe,No,Yes,Maybe,No,2
2016,20-35,female,United States of America,Illinois,No,Yes,Yes,Yes,Often,100-500,Sometimes,Yes,Maybe,Maybe,No,Maybe,I don't know,Somewhat difficult,Maybe,No,Maybe,Maybe,No,Maybe,Maybe,No,1
2016,35-65,male,United States of America,Michigan,No,Yes,Yes,Yes,Rarely,26-100,Sometimes,Yes,Yes,Yes,No,No,Yes,Neither easy nor difficult,Maybe,No,Yes,Yes,No,No,No,No,1
2016,20-35,female,United States of America,Illinois,No,Yes,Yes,Yes,Sometimes,1000+,Sometimes,No,Yes,Yes,No,Yes,Yes,Somewhat easy,Maybe,Maybe,Yes,Yes,No,Maybe,Yes,No,1
2016,20-35,male,United States of America,South Dakota,No,Yes,Yes,Yes,Rarely,1000+,No,No,Yes,Yes,Yes,Yes,I don't know,Neither easy nor difficult,Maybe,No,Yes,Maybe,No,Yes,No,No,1
2016,35-65,female,United States of America,Michigan,No,Yes,Yes,Yes,Rarely,1000+,Sometimes,No,Yes,Yes,Yes,Yes,I don't know,Don't know,Yes,Maybe,No,No,No,Maybe,Maybe,No,3
2016,20-35,female,United States of America,Ohio,No,Yes,Yes,Yes,Never,1000+,Sometimes,No,NA,NA,No,Maybe,I don't know,Very difficult,Yes,Maybe,No,No,No,No,No,No,1
2016,20-35,male,United States of America,Michigan,No,No,No,Yes,Never,1000+,Sometimes,Yes,Maybe,No,No,No,I don't know,Don't know,Maybe,No,Yes,Yes,Yes,Yes,No,No,3
2016,20-35,male,Austria,NA,No,No,Yes,Yes,Sometimes,01-May,No,Yes,NA,Maybe,No,No,I don't know,Somewhat difficult,Maybe,No,Maybe,Maybe,No,Maybe,No,No,1
2016,20-35,male,United States of America,California,No,Yes,Yes,Yes,Rarely,100-500,No,Yes,Yes,Yes,No,No,I don't know,Very easy,No,No,Yes,Yes,Maybe,Maybe,Yes,No,1
2016,35-65,male,United States of America,Pennsylvania,No,Maybe,Yes,Yes,Sometimes,26-100,Yes,Yes,Maybe,Maybe,No,Maybe,I don't know,Somewhat easy,No,No,Yes,Yes,No,No,Maybe,No,1
2016,35-65,male,United States of America,Texas,No,Maybe,Yes,Yes,Sometimes,26-100,Yes,Yes,Yes,Maybe,No,Maybe,I don't know,Very easy,Maybe,No,Yes,Yes,Maybe,Maybe,Maybe,No,1
2016,35-65,male,United States of America,Michigan,No,No,No,No,Never,26-100,Sometimes,Yes,Yes,No,No,No,I don't know,Very easy,Maybe,No,Maybe,Maybe,No,No,Yes,No,2
2016,20-35,male,United States of America,Virginia,No,No,No,No,Never,26-100,Yes,Yes,Maybe,Maybe,No,Yes,I don't know,Very easy,Maybe,No,Yes,Yes,Maybe,Maybe,Yes,No,2
2016,35-65,male,United States of America,Alabama,No,No,No,No,Never,26-100,Yes,Yes,Maybe,No,No,Maybe,I don't know,Somewhat difficult,Maybe,Maybe,No,No,No,No,Maybe,No,2
2016,20-35,male,United States of America,Michigan,No,Yes,No,Yes,Never,26-100,Sometimes,Yes,Maybe,No,No,No,Yes,Very easy,Maybe,No,Maybe,Maybe,No,No,Maybe,No,1
2016,35-65,female,United States of America,Michigan,No,No,No,No,Never,26-100,Sometimes,Yes,Yes,No,No,Yes,Yes,Very easy,No,No,Yes,Yes,No,No,Yes,No,2
2016,20-35,male,United States of America,Oklahoma,No,No,No,No,Never,100-500,Yes,Yes,Maybe,No,No,No,Yes,Very easy,No,No,Yes,Yes,Maybe,Maybe,Yes,No,2
2016,20-35,male,United States of America,Washington,No,No,No,No,Never,26-100,Yes,Yes,Maybe,No,No,Maybe,Yes,Don't know,Maybe,Maybe,No,No,No,No,Maybe,No,2
2016,20-35,male,United States of America,Michigan,No,No,No,No,Never,26-100,Sometimes,Yes,Maybe,No,No,No,I don't know,Very easy,No,No,Yes,Yes,Maybe,Yes,Yes,No,2
2016,35-65,male,United States of America,Michigan,No,Yes,Yes,Yes,Sometimes,26-100,Sometimes,Yes,Yes,Maybe,No,No,Yes,Somewhat easy,No,No,Maybe,Maybe,Maybe,Yes,Maybe,No,1
2016,20-35,female,United States of America,Oklahoma,No,Maybe,No,Yes,Never,Jun-25,No,Yes,Maybe,Maybe,No,No,I don't know,Somewhat difficult,Yes,No,No,No,No,No,Maybe,No,1
2016,35-65,male,United States of America,Alaska,No,Yes,No,No,Rarely,26-100,Yes,Yes,Yes,No,No,Maybe,I don't know,Very easy,Maybe,No,Maybe,Yes,No,No,Yes,No,1
2016,35-65,male,United States of America,Delaware,No,Yes,Yes,Yes,Often,26-100,Yes,Yes,Yes,Maybe,No,No,I don't know,Very difficult,Maybe,No,No,No,No,Maybe,Maybe,No,1
2016,35-65,female,United States of America,Oklahoma,No,Maybe,No,No,Never,1000+,Sometimes,No,Maybe,No,Maybe,Yes,I don't know,Don't know,Yes,Maybe,No,No,No,No,Maybe,No,3
2016,35-65,male,United States of America,Alaska,No,No,No,No,Never,26-100,Yes,Yes,Yes,No,Maybe,Yes,Yes,Somewhat easy,No,No,Maybe,Yes,No,No,Yes,No,2
2016,20-35,male,United States of America,Oklahoma,No,Maybe,Yes,Yes,Rarely,01-May,Sometimes,Yes,Maybe,Maybe,Yes,Maybe,Yes,Very easy,No,No,Yes,Yes,Maybe,Yes,Yes,No,1
2016,20-35,male,United States of America,Oklahoma,No,Yes,No,No,Never,500-1000,Sometimes,No,No,No,No,No,No,Neither easy nor difficult,Yes,Maybe,No,No,No,No,Maybe,No,1
2016,35-65,male,United States of America,Michigan,No,No,No,Yes,Never,100-500,Yes,Yes,Maybe,No,No,Maybe,I don't know,Very easy,No,No,Maybe,Maybe,Yes,Yes,Yes,No,3
2016,20-35,female,United States of America,Ohio,No,Yes,Yes,Yes,Rarely,1000+,Sometimes,No,Yes,Yes,No,Maybe,I don't know,Very difficult,Maybe,No,Maybe,Maybe,No,No,No,No,1
2016,20-35,male,Brazil,NA,No,Yes,Yes,Yes,Sometimes,1000+,No,Yes,No,Maybe,No,No,I don't know,Very easy,Maybe,Maybe,No,No,No,No,No,No,1
2016,35-65,male,New Zealand,NA,No,Yes,Yes,Yes,Often,Jun-25,Sometimes,Yes,No,NA,No,No,Yes,Very easy,No,No,Yes,Yes,Yes,Yes,Yes,No,1
2016,20-35,female,United States of America,North Carolina,No,Maybe,No,No,Never,26-100,No,Yes,Yes,Yes,Yes,Yes,Yes,Very difficult,Yes,Maybe,No,No,No,No,No,No,1
2016,35-65,female,United States of America,Michigan,No,Yes,Yes,Yes,Sometimes,1000+,Sometimes,No,Yes,Yes,Yes,Yes,Yes,Somewhat easy,No,No,Yes,Yes,Maybe,Yes,Yes,No,3
2016,35-65,female,United States of America,Colorado,No,Yes,Yes,Yes,Sometimes,1000+,Sometimes,Yes,NA,Maybe,No,Maybe,I don't know,Very difficult,Yes,Yes,No,No,No,No,No,Yes,3
2016,35-65,male,Ireland,NA,No,Yes,Yes,Yes,Never,1000+,Sometimes,No,Maybe,No,No,No,I don't know,Very difficult,Maybe,No,No,No,No,No,No,No,3
2016,35-65,male,United States of America,California,No,Yes,Yes,Yes,Rarely,1000+,No,Yes,Yes,Yes,No,Yes,I don't know,Very difficult,Yes,No,No,No,No,Maybe,No,No,3
2016,20-35,male,United States of America,North Carolina,No,No,Yes,Yes,Sometimes,1000+,No,Yes,Maybe,No,No,Maybe,Yes,Neither easy nor difficult,Maybe,No,No,Maybe,No,Maybe,No,No,3
2016,35-65,male,United Kingdom,NA,No,No,No,No,Never,26-100,Sometimes,Yes,Maybe,No,No,No,Yes,Very easy,No,No,Maybe,Yes,Maybe,Maybe,Yes,No,2
2016,20-35,NA,Sweden,NA,No,Maybe,No,Yes,Rarely,1000+,Sometimes,No,NA,NA,Yes,No,I don't know,Very easy,No,No,No,No,No,No,Yes,No,1
2016,20-35,male,United States of America,California,No,Yes,Yes,Yes,Never,1000+,Sometimes,No,Yes,Yes,No,No,I don't know,Very difficult,Maybe,Maybe,Maybe,Maybe,No,No,No,No,1
2016,20-35,male,Finland,NA,No,Yes,No,Yes,Never,01-May,No,Yes,Maybe,No,No,No,Yes,Somewhat easy,No,No,Yes,Yes,Maybe,Yes,Yes,No,1
2016,35-65,male,Germany,NA,No,Yes,Yes,Yes,Rarely,1000+,Sometimes,Yes,Yes,Maybe,No,Yes,Yes,Somewhat easy,Maybe,Maybe,Maybe,Yes,No,No,Maybe,No,3
2016,20-35,female,United States of America,Georgia,No,Maybe,Yes,Yes,Sometimes,26-100,Yes,Yes,Yes,Yes,No,No,I don't know,Very difficult,Yes,Yes,Maybe,Maybe,Maybe,Maybe,Yes,No,1
2016,35-65,male,Italy,New Jersey,No,No,No,No,Never,100-500,No,Yes,NA,NA,Maybe,Maybe,I don't know,Very easy,No,No,No,Maybe,No,Maybe,Yes,No,2
2016,20-35,female,United States of America,Texas,No,Yes,Yes,Yes,Sometimes,100-500,No,Yes,No,No,No,No,I don't know,Somewhat difficult,Yes,Maybe,No,No,No,Maybe,Maybe,No,1
2016,20-35,female,United States of America,Washington,No,Maybe,Yes,Yes,Rarely,100-500,Sometimes,Yes,Yes,Yes,Yes,Yes,Yes,Somewhat easy,Maybe,No,Maybe,No,No,No,Maybe,No,1
2016,20-35,male,Germany,NA,No,Yes,Yes,Yes,Rarely,1000+,No,No,No,NA,No,No,I don't know,Somewhat easy,No,No,Yes,Maybe,No,Maybe,Yes,No,1
2016,20-35,male,Netherlands,NA,No,Maybe,Yes,Yes,Sometimes,Jun-25,No,Yes,Maybe,Maybe,No,No,No,Very difficult,Yes,No,Maybe,No,Maybe,Yes,No,No,1
2016,20-35,male,United States of America,Washington,No,No,Yes,Yes,Rarely,1000+,Yes,Yes,Yes,No,No,Maybe,I don't know,Neither easy nor difficult,No,No,Yes,Maybe,Maybe,Maybe,No,No,3
2016,35-65,male,United States of America,Tennessee,No,Yes,Yes,Yes,Sometimes,26-100,Sometimes,Yes,Yes,Yes,No,No,I don't know,Somewhat difficult,Yes,No,No,No,No,No,No,No,1
2016,35-65,male,United States of America,Minnesota,No,Yes,No,No,Rarely,1000+,Sometimes,No,Yes,No,Yes,Yes,I don't know,Very easy,No,No,Yes,Yes,Maybe,Maybe,Yes,No,3
2016,35-65,male,Italy,NA,No,No,No,No,Never,1000+,Yes,No,No,No,No,No,I don't know,Very easy,No,No,Maybe,Yes,Maybe,Yes,Maybe,No,3
2016,20-35,male,Canada,NA,No,Yes,No,Yes,Never,26-100,No,Yes,No,No,No,No,I don't know,Somewhat difficult,Yes,Maybe,No,Maybe,No,Maybe,Maybe,No,1
2016,20-35,male,United States of America,North Dakota,No,No,No,No,Never,Jun-25,No,No,Maybe,Maybe,No,No,I don't know,Very difficult,Yes,No,Maybe,Maybe,Maybe,Yes,No,No,2
2016,35-65,female,United States of America,California,No,Yes,No,No,Never,01-May,Sometimes,Yes,No,NA,No,No,I don't know,Very difficult,No,Maybe,Maybe,Yes,No,No,Maybe,No,1
2016,20-35,female,United States of America,Minnesota,No,No,Yes,Yes,Never,26-100,Sometimes,Yes,Yes,Yes,No,No,I don't know,Don't know,Maybe,No,No,Maybe,No,Yes,Maybe,No,1
2016,20-35,female,United States of America,Ohio,No,Yes,Yes,Yes,Rarely,26-100,Sometimes,No,Yes,No,No,Yes,I don't know,Somewhat difficult,Maybe,Maybe,Maybe,Yes,No,Maybe,Maybe,No,1
2016,20-35,female,United States of America,Minnesota,No,Yes,No,No,Sometimes,Jun-25,No,Yes,Maybe,No,Yes,No,Yes,Somewhat difficult,Yes,Yes,No,No,No,Maybe,No,Yes,2
2016,35-65,male,Ireland,NA,No,Yes,Yes,Yes,Rarely,100-500,Sometimes,No,Maybe,Yes,Yes,Yes,I don't know,Somewhat difficult,Yes,Maybe,No,Yes,No,Maybe,Yes,No,1
2016,20-35,male,United States of America,Minnesota,No,Maybe,No,No,Never,Jun-25,No,Yes,Maybe,Maybe,No,Maybe,I don't know,Neither easy nor difficult,Maybe,No,No,No,No,Maybe,No,No,2
2016,35-65,male,United States of America,Oregon,No,Yes,No,No,Never,Jun-25,No,Yes,Maybe,No,No,Maybe,I don't know,Somewhat difficult,Maybe,No,No,Maybe,Maybe,Maybe,Maybe,No,2
2016,35-65,male,United States of America,California,No,No,No,No,Never,100-500,No,Yes,Maybe,Maybe,No,No,I don't know,Somewhat easy,Maybe,Maybe,Maybe,No,No,Maybe,No,No,2
2016,20-35,male,United Kingdom,NA,No,Yes,No,Yes,Never,Jun-25,Yes,Yes,No,No,No,No,I don't know,Very easy,No,No,Maybe,Maybe,Maybe,Maybe,Yes,No,1
2016,20-35,female,United States of America,Minnesota,No,Yes,Yes,Yes,Sometimes,26-100,No,Yes,Yes,No,No,Maybe,I don't know,Very difficult,Maybe,No,No,No,Maybe,Maybe,Maybe,No,1
2016,20-35,male,Finland,NA,No,Yes,No,No,Never,26-100,Sometimes,No,Maybe,No,Yes,Yes,I don't know,Somewhat difficult,Maybe,No,Maybe,No,Maybe,Maybe,Yes,No,1
2016,35-65,male,United States of America,Indiana,No,Yes,Yes,Yes,Rarely,1000+,Sometimes,Yes,Yes,Yes,Maybe,Maybe,No,Somewhat easy,No,No,Yes,Yes,No,No,Yes,No,3
2016,35-65,male,United States of America,Massachusetts,No,No,No,No,Never,100-500,Yes,Yes,Yes,No,No,Maybe,Yes,Somewhat easy,No,No,Maybe,Yes,Maybe,Yes,Yes,No,2
2016,20-35,male,United States of America,Minnesota,No,Maybe,No,No,Never,Jun-25,No,No,Maybe,Maybe,No,No,I don't know,Somewhat difficult,Maybe,No,Maybe,Maybe,No,Maybe,Maybe,No,2
2016,20-35,female,United States of America,New York,No,Yes,No,No,Never,26-100,No,No,Maybe,Maybe,No,Maybe,I don't know,Somewhat difficult,Maybe,No,No,Maybe,No,Yes,Maybe,No,1
2016,20-35,female,United States of America,Pennsylvania,No,Yes,Yes,Yes,Sometimes,500-1000,Sometimes,Yes,Yes,Yes,Maybe,Maybe,I don't know,Somewhat difficult,Maybe,No,Maybe,Maybe,No,Maybe,Maybe,No,1
2016,20-35,female,United Kingdom,NA,No,No,No,Yes,Never,26-100,No,Yes,Maybe,No,No,No,I don't know,Neither easy nor difficult,No,No,No,No,No,No,No,No,1
2016,20-35,male,United States of America,Illinois,No,Yes,No,No,Never,26-100,Yes,Yes,Maybe,No,No,Maybe,I don't know,Don't know,Maybe,No,No,Maybe,No,Maybe,Maybe,No,1
2016,20-35,female,United Kingdom,NA,No,No,Yes,Yes,Rarely,100-500,Yes,Yes,Yes,Maybe,Maybe,Yes,No,Somewhat easy,Maybe,Maybe,Maybe,No,No,No,Maybe,Yes,1
2016,20-35,male,United States of America,Minnesota,No,No,No,No,Rarely,26-100,No,Yes,Maybe,No,No,Maybe,I don't know,Somewhat difficult,No,No,Maybe,Maybe,No,Maybe,Maybe,No,2
2016,35-65,male,United States of America,New York,No,No,No,No,Never,1000+,Sometimes,No,Maybe,No,Yes,Yes,I don't know,Somewhat easy,Maybe,Maybe,No,No,No,No,Yes,No,3
2016,20-35,male,United States of America,New York,No,Maybe,Yes,Yes,Sometimes,500-1000,Sometimes,Yes,Yes,Yes,No,Maybe,Yes,Neither easy nor difficult,Maybe,Maybe,Maybe,No,No,No,No,No,1
2016,65+,male,United States of America,California,No,Maybe,Yes,Yes,Never,26-100,Yes,Yes,Yes,Yes,No,No,Yes,Neither easy nor difficult,No,No,Yes,Yes,No,Maybe,Maybe,No,1
2016,20-35,male,Germany,NA,No,Yes,Yes,Yes,Sometimes,Jun-25,Sometimes,Yes,No,NA,No,No,I don't know,Neither easy nor difficult,Maybe,No,No,Maybe,No,Yes,Yes,No,1
2016,35-65,male,United Kingdom,NA,No,No,Yes,Yes,Rarely,26-100,Sometimes,Yes,Maybe,Maybe,Maybe,Maybe,I don't know,Neither easy nor difficult,No,Maybe,Yes,Yes,Yes,Yes,Yes,No,3
2016,35-65,female,United States of America,North Carolina,No,Maybe,Yes,Yes,Never,1000+,No,No,Yes,Yes,Maybe,Yes,Yes,Neither easy nor difficult,No,No,Yes,Yes,No,No,Maybe,No,3
2016,35-65,male,United States of America,Colorado,No,Yes,No,Yes,Sometimes,26-100,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Somewhat difficult,No,No,Maybe,Maybe,No,No,Maybe,No,1
2016,35-65,male,United States of America,Florida,No,Yes,Yes,Yes,Rarely,26-100,Sometimes,Yes,Yes,Yes,No,Maybe,I don't know,Very easy,Maybe,No,Maybe,Maybe,No,No,Yes,No,1
2016,20-35,female,United States of America,Wisconsin,No,Yes,Yes,Yes,Sometimes,Jun-25,Yes,Yes,Yes,No,No,No,I don't know,Somewhat easy,No,No,Maybe,Maybe,Maybe,No,Yes,No,1
2016,20-35,male,United States of America,California,No,Maybe,No,Yes,Never,26-100,No,Yes,No,NA,No,No,I don't know,Very difficult,Yes,Yes,No,No,No,No,No,No,1
2016,35-65,male,Ireland,NA,No,No,No,No,Sometimes,500-1000,Yes,Yes,NA,No,Yes,No,I don't know,Somewhat easy,Maybe,Maybe,Maybe,Yes,No,No,Maybe,No,2
2016,35-65,male,United States of America,Alabama,No,Yes,Yes,Yes,Rarely,100-500,Sometimes,No,Yes,Yes,No,No,Yes,Very easy,No,No,Yes,Yes,Yes,Yes,Yes,No,1
2016,20-35,male,United States of America,Tennessee,No,Yes,No,No,Never,26-100,Yes,Yes,Yes,Yes,No,No,Yes,Somewhat easy,Maybe,No,Maybe,Yes,Maybe,Maybe,Yes,No,1
2016,20-35,trans,United States of America,Texas,No,Yes,Yes,Yes,Never,100-500,Yes,Yes,Yes,Yes,No,No,Yes,Somewhat easy,Maybe,Maybe,Maybe,Yes,No,Maybe,Maybe,No,1
2016,35-65,male,United States of America,New Mexico,No,Yes,Yes,Yes,Sometimes,100-500,Yes,Yes,Yes,Yes,Maybe,Yes,Yes,Somewhat difficult,Maybe,Maybe,Maybe,Yes,Maybe,Yes,Yes,No,1
2016,35-65,trans,United States of America,Wisconsin,No,Yes,Yes,Yes,Sometimes,100-500,Yes,Yes,Yes,Yes,No,No,I don't know,Don't know,Yes,No,Maybe,Maybe,No,Maybe,No,No,1
