"","Timestamp","Age","Gender","Country","state","self_employed","family_history","treatment","mental_illness","work_interfere","no_employees","remote_work","tech_company","benefits","care_options","wellness_program","seek_help","anonymity","leave","mental_health_consequence","phys_health_consequence","coworkers","supervisor","mental_health_interview","phys_health_interview","mental_vs_physical","obs_consequence"
"2325","2016","20-35","male","Australia",NA,"No","No","Yes","Yes","Rarely","1000+","Sometimes","Yes","No","No","Yes","No","I don't know","Very easy","Maybe","No","No","Maybe","No","Maybe","Yes","No"
"2326","2016","35-65","male","United States of America","California","Yes","Yes","Yes","Yes","Often",NA,"Sometimes",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"No","Maybe",NA,""
"2327","2016","35-65","male","United States of America","California","No","Yes","No","No","Sometimes","1000+","Sometimes","Yes","Yes","Maybe","No","Maybe","No","Somewhat difficult","Yes","Yes","Maybe","No","No","No","No","No"
"2328","2016","35-65","male","Australia",NA,"No","Maybe","Yes","Yes","Rarely","1000+","Sometimes","Yes","Yes","Maybe","Yes","Yes","Yes","Very easy","No","No","Maybe","Yes","Maybe","Maybe","Maybe","No"
"2329","2016","20-35","male","Bulgaria",NA,"No","No","No","Yes","Sometimes","26-100","Sometimes","Yes","No",NA,"No","No","I don't know","Neither easy nor difficult","Maybe","No","Maybe","Yes","Yes","Yes","Yes","No"
"2330","2016","35-65","male","Canada",NA,"No","No","Yes","Yes","Sometimes","1000+","Sometimes","Yes","Yes","Yes","No","Yes","Yes","Very difficult","Yes","Yes","Yes","No","No","Yes","No","No"
"2331","2016","35-65","male","United States of America","Maryland","No","Yes","Yes","Yes","Rarely","100-500","No","Yes","Maybe","Maybe","Maybe","Maybe","No","Don't know","No","No","No","Maybe","No","No","Yes","No"
"2332","2016","35-65","male","United States of America","Massachusetts","No","Maybe","No","No","Never","100-500","Sometimes","Yes","Yes","No","No","Yes","I don't know","Very difficult","Yes","Maybe","No","No","No","Maybe","No","No"
"2333","2016","35-65","male","United States of America","New Hampshire","No","Yes","No","No","Sometimes","1000+","Sometimes","No",NA,"Maybe","Yes","Yes","Yes","Don't know","Yes","Maybe","No","Maybe","No","No","Maybe","No"
"2334","2016","20-35","male","France",NA,"Yes","Maybe","Yes","Yes","Sometimes",NA,"Yes",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"Maybe","Yes",NA,""
"2335","2016","35-65","male","New Zealand",NA,"No","No","Yes","Yes","Never","1000+","Yes","Yes","Yes","Yes","No","No","Yes","Don't know","Maybe","No","Maybe","Maybe","No","No","No","No"
"2336","2016","20-35","male","Netherlands",NA,"Yes","Maybe","Yes","Yes","Sometimes",NA,"Yes",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"Maybe","Yes",NA,""
"2337","2016","20-35","male","Switzerland",NA,"No","Maybe","No","Yes","Never","100-500","Sometimes","Yes",NA,NA,"Yes","Maybe","I don't know","Somewhat easy","No","No","Maybe","Maybe","Maybe","Yes","Yes","No"
"2338","2016","20-35",NA,"United States of America","New Mexico","Yes","Yes","No","No","Sometimes",NA,"Sometimes",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"No","Maybe",NA,""
"2339","2016","35-65","male","Australia",NA,"No","Yes","Yes","Yes","Rarely","100-500","Sometimes","Yes","No",NA,"No","No","I don't know","Somewhat easy","Maybe","No","No","Maybe","No","Maybe","No","Yes"
"2340","2016","35-65","male","United States of America","Wisconsin","No","Yes","Yes","Yes","Rarely","1000+","Sometimes","Yes","Yes","No","No","Maybe","I don't know","Very difficult","Maybe","No","Maybe","Maybe","No","Maybe","Maybe","No"
"2341","2016","20-35","male","Brazil",NA,"No","Yes","Yes","Yes","Rarely","6-25","Yes","No","No",NA,"No","No","I don't know","Somewhat difficult","Maybe","Yes","No","No","Maybe","Yes","No","No"
"2342","2016","20-35","female","United States of America","Tennessee","No","Yes","Yes","Yes","Rarely","26-100","Sometimes","Yes","Yes","Yes","Yes","Maybe","I don't know","Somewhat easy","Maybe","No","No","Maybe","No","Maybe","Yes","No"
"2343","2016","35-65","female","Bulgaria",NA,"No","Maybe","No","No","Never","26-100","Sometimes","Yes","No",NA,"No","No","I don't know","Don't know","Yes","Maybe","No","No","No","No","No","No"
"2344","2016","20-35","male","Romania",NA,"Yes","Yes","Yes","Yes","Often",NA,"Yes",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"No","No",NA,""
"2345","2016","20-35","female","United States of America","Iowa","No","Yes","No","No","Never","500-1000","Sometimes","No","Maybe","No","No","Maybe","I don't know","Somewhat easy","Maybe","Maybe","No","Maybe","Maybe","Maybe","No","No"
"2346","2016","35-65","male","United States of America","Kentucky","Yes","Maybe","No","No","Sometimes",NA,"Yes",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"No","No",NA,""
"2347","2016","20-35","female","United States of America","New Jersey","No","Yes","Yes","Yes","Rarely","1-5","Yes","Yes",NA,NA,"Maybe","Maybe","I don't know","Very easy","No","No","Yes","Yes","No","Maybe","Yes","No"
"2348","2016","35-65","male","United States of America","Massachusetts","Yes","No","Yes","Yes","Rarely",NA,"Sometimes",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"Maybe","Yes",NA,""
"2349","2016","20-35","male","United States of America","Indiana","Yes","Yes","Yes","Yes","Sometimes",NA,"No",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"No","No",NA,""
"2350","2016","35-65",NA,"United States of America","Kentucky","No","Maybe","Yes","Yes","Sometimes","500-1000","Sometimes","Yes","Yes","Yes","No","Yes","I don't know","Very difficult","Yes","Maybe","No","No","No","No","No","No"
"2351","2016","20-35","female","United States of America","California","No","Yes","Yes","Yes","Rarely","26-100","Sometimes","Yes","Yes","Maybe","No","No","I don't know","Very difficult","Yes","Yes","No","No","No","No","No","Yes"
"2352","2016","35-65","male","United States of America","Tennessee","No","Yes","Yes","Yes","Sometimes","1000+","Sometimes","No","Yes","Maybe","Maybe","Yes","I don't know","Somewhat easy","No","No","Maybe","Yes","Maybe","Maybe","No","No"
"2353","2016","20-35","male","United States of America","New York","Yes","Yes","No","No","Sometimes",NA,"Sometimes",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"Maybe","Maybe",NA,""
"2354","2016","35-65","male","Australia",NA,"No","Yes","Yes","Yes","Never","1000+","Sometimes","Yes",NA,NA,"No","No","I don't know","Neither easy nor difficult","Maybe","Maybe","No","Yes","No","No","Maybe","No"
"2355","2016","35-65","male","United Kingdom",NA,"No","Maybe","Yes","Yes","Rarely","1000+","Sometimes","No","Yes","Maybe","Yes","Maybe","I don't know","Neither easy nor difficult","Maybe","No","Yes","Maybe","No","Yes","Maybe","No"
"2356","2016","20-35","male","United Kingdom",NA,"No","Yes","No","No","Sometimes","1-5","Sometimes","Yes",NA,"No","No","No","No","Somewhat difficult","Yes","No","Maybe","Maybe","No","No","Yes","No"
"2357","2016","20-35","male","United Kingdom",NA,"Yes","No","No","No","Never",NA,"Sometimes",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"No","Yes",NA,""
"2358","2016","35-65","female","Germany",NA,"Yes","Yes","Yes","Yes","Sometimes",NA,"Sometimes",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"Maybe","Maybe",NA,""
"2359","2016","35-65","male","Sweden",NA,"No","Maybe","Yes","Yes","Rarely","100-500","Sometimes","Yes","Maybe","Maybe","No","No","I don't know","Neither easy nor difficult","Maybe","Maybe","No","Maybe","No","Maybe","Maybe","No"
"2360","2016","35-65","male","United States of America","California","No","Yes","Yes","Yes","Sometimes","1000+","No","No","Yes","Maybe","Maybe","Yes","Yes","Neither easy nor difficult","Yes","Maybe","No","No","No","Yes","Yes","No"
"2361","2016","20-35","female","United Kingdom",NA,"No","No","No","No","Never","1000+","No","No","Maybe","Maybe","Yes","Yes","I don't know","Very easy","No","No","Maybe","Yes","No","No","Yes","No"
"2362","2016","20-35","trans","United States of America","Colorado","Yes","Yes","Yes","Yes","Rarely",NA,"Sometimes",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"Maybe","Maybe",NA,""
"2363","2016","35-65","male","United States of America","Idaho","No","Yes","Yes","Yes","Rarely","100-500","Sometimes","Yes","Yes","Maybe","No","Yes","Yes","Very difficult","Yes","Yes","Maybe","No","No","No","Maybe","No"
"2364","2016","20-35","male","United States of America","New Mexico","Yes","No","No","No","Never",NA,"Sometimes",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"Maybe","Maybe",NA,""
"2365","2016","20-35","male","Canada",NA,"No","No","No","No","Never","1-5","No","Yes","No",NA,"No","No","Yes","Somewhat difficult","No","No","No","No","No","No","Maybe","No"
"2366","2016","20-35","male","Canada",NA,"No","Maybe","Yes","Yes","Sometimes","26-100","Yes","Yes","Yes","Maybe","No","No","Yes","Somewhat easy","Maybe","No","No","No","No","Maybe","Maybe","No"
"2367","2016","20-35","female","United States of America","Washington","Yes","Yes","Yes","Yes","Sometimes",NA,"Yes",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"No","Yes",NA,""
"2368","2016","20-35","male","Canada",NA,"Yes","Maybe","No","No","Never",NA,"Yes",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"Maybe","Maybe",NA,""
"2369","2016","35-65","female","United States of America","Georgia","No","No","No","No","Never","6-25","Sometimes","Yes","No",NA,"No","No","I don't know","Very easy","No","No","Yes","Yes","Maybe","Yes","Yes","No"
"2370","2016","20-35","male","Bosnia and Herzegovina",NA,"No","Maybe","No","No","Never","6-25","No","Yes","No","Maybe","No","No","I don't know","Somewhat difficult","Maybe","No","Maybe","No","No","No","Maybe","No"
"2371","2016","35-65","male","United Kingdom",NA,"No","No","No","No","Sometimes","6-25","Sometimes","No","No","No","No","No","I don't know","Very difficult","Maybe","No","Maybe","Maybe","Maybe","Yes","Maybe","No"
"2372","2016","35-65","male","Germany",NA,"No","No","No","No","Never","1000+","No","Yes","No",NA,"Yes","Yes","Yes","Somewhat easy","Yes","Yes","No","No","No","No","Yes","No"
"2373","2016","20-35","male","United States of America","California","No","No","No","No","Never","26-100","Sometimes","Yes","Maybe","No","No","Maybe","I don't know","Somewhat easy","No","No","Yes","Yes","Yes","Yes","Maybe","No"
"2374","2016","35-65","male","United States of America","Michigan","No","Yes","Yes","Yes","Rarely","100-500","Sometimes","Yes","Maybe","Yes","No","No","I don't know","Neither easy nor difficult","Maybe","No","Maybe","No","Maybe","Yes","No","No"
"2375","2016","20-35","male","Netherlands",NA,"No","No","No","Yes","Never","6-25","No","Yes","No",NA,"No","No","I don't know","Very easy","No","No","Maybe","Yes","Maybe","Yes","Maybe","No"
"2376","2016","20-35","male","Sweden",NA,"No","Maybe","Yes","Yes","Never","100-500","Sometimes","Yes",NA,NA,"No","No","Yes","Neither easy nor difficult","Maybe","No","Maybe","Maybe","No","Maybe","Maybe","No"
"2377","2016","65+","female","United States of America","California","No","No","No","No","Often","100-500","Sometimes","No","No","No","Yes","No","Yes","Somewhat difficult","Yes","Maybe","Yes","Yes","Maybe","Maybe","No","Yes"
"2378","2016","20-35","male","Netherlands",NA,"No","Yes","Yes","Yes","Often","100-500","Sometimes","No","Maybe","Maybe","Yes","Yes","I don't know","Very easy","Maybe","No","No","Yes","Maybe","Maybe","Yes","No"
"2379","2016","35-65","male","United States of America","Illinois","No","Yes","Yes","Yes","Often","6-25","Sometimes","Yes","No","Yes","No","No","No","Neither easy nor difficult","Yes","Maybe","No","No","No","No","No","Yes"
"2380","2016","20-35","male","Bosnia and Herzegovina",NA,"No","Maybe","No","No","Never","100-500","No","No","Maybe","Maybe","No","No","I don't know","Somewhat difficult","Yes","No","No","Maybe","Maybe","Yes","Maybe","No"
"2381","2016","35-65","male","United States of America","Massachusetts","No","Yes","Yes","Yes","Rarely","100-500","No","No","Yes","Yes","Yes","Yes","Yes","Very easy","No","Maybe","Maybe","Yes","No","No","No","Yes"
"2382","2016","20-35","male","United States of America","California","No","No","Yes","Yes","Sometimes","1000+","No","Yes","Yes","Yes","No","Maybe","I don't know","Somewhat difficult","Yes","Maybe","No","No","No","No","Maybe","No"
"2383","2016","20-35","male","United States of America","Ohio","No","Yes","No","No","Never","26-100","No","Yes","Yes","Yes","No","No","I don't know","Neither easy nor difficult","Yes","Maybe","Maybe","No","Maybe","Maybe","No","No"
"2384","2016","20-35","female","United States of America","North Carolina","Yes","Maybe","Yes","Yes","Rarely",NA,"Yes",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"No","Maybe",NA,""
"2385","2016","20-35","female","United States of America","North Carolina","No","Yes","Yes","Yes","Sometimes","26-100","Sometimes","Yes","Yes","Yes","No","No","I don't know","Don't know","Yes","No","No","No","No","No","Maybe","No"
"2386","2016","35-65","male","United States of America","North Carolina","No","No","No","No","Never","6-25","Yes","Yes","Yes","No","No","No","Yes","Very difficult","Yes","Maybe","No","No","No","No","Maybe","No"
"2387","2016","35-65","male","United States of America","North Carolina","No","Yes","Yes","Yes","Rarely","1000+","No","No","Yes","Yes","No","Maybe","I don't know","Somewhat easy","No","No","Maybe","Yes","No","No","Yes","No"
"2388","2016","20-35","female","United States of America","Illinois","No","Yes","Yes","Yes","Rarely","6-25","Sometimes","Yes","No","Maybe","No","No","I don't know","Somewhat difficult","Maybe","No","No","Maybe","No","Maybe","Maybe","No"
"2389","2016","35-65","male","United States of America","Colorado","No","Yes","No","No","Never","100-500","Sometimes","No","Maybe","No","Maybe","Yes","Yes","Don't know","Yes","Maybe","No","No","No","No","Maybe","No"
"2390","2016","20-35","male","Finland",NA,"No","Yes","Yes","Yes","Rarely","1-5","Sometimes","Yes","Yes","No","No","No","I don't know","Very difficult","Maybe","No","Yes","Maybe","No","Yes","Yes","No"
"2391","2016","20-35","male","United States of America","Ohio","No","Yes","No","No","Never","6-25","Sometimes","Yes","Yes","Yes","No","No","Yes","Don't know","Maybe","No","No","Maybe","No","Yes","Maybe","No"
"2392","2016","20-35","female","United States of America","Illinois","No","Yes","Yes","Yes","Often","100-500","Sometimes","Yes","Maybe","Maybe","No","Maybe","I don't know","Somewhat difficult","Maybe","No","Maybe","Maybe","No","Maybe","Maybe","No"
"2393","2016","35-65","male","United States of America","Michigan","No","Yes","Yes","Yes","Rarely","26-100","Sometimes","Yes","Yes","Yes","No","No","Yes","Neither easy nor difficult","Maybe","No","Yes","Yes","No","No","No","No"
"2394","2016","20-35","female","United States of America","Illinois","No","Yes","Yes","Yes","Sometimes","1000+","Sometimes","No","Yes","Yes","No","Yes","Yes","Somewhat easy","Maybe","Maybe","Yes","Yes","No","Maybe","Yes","No"
"2395","2016","20-35","male","United States of America","South Dakota","No","Yes","Yes","Yes","Rarely","1000+","No","No","Yes","Yes","Yes","Yes","I don't know","Neither easy nor difficult","Maybe","No","Yes","Maybe","No","Yes","No","No"
"2396","2016","35-65","female","United States of America","Michigan","No","Yes","Yes","Yes","Rarely","1000+","Sometimes","No","Yes","Yes","Yes","Yes","I don't know","Don't know","Yes","Maybe","No","No","No","Maybe","Maybe","No"
"2397","2016","20-35","female","United States of America","Ohio","No","Yes","Yes","Yes","Never","1000+","Sometimes","No",NA,NA,"No","Maybe","I don't know","Very difficult","Yes","Maybe","No","No","No","No","No","No"
"2398","2016","35-65","male","Ireland",NA,"Yes","Yes","Yes","Yes","Rarely",NA,"No",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"No","No",NA,""
"2399","2016","20-35","male","United States of America","Michigan","No","No","No","Yes","Never","1000+","Sometimes","Yes","Maybe","No","No","No","I don't know","Don't know","Maybe","No","Yes","Yes","Yes","Yes","No","No"
"2400","2016","20-35",NA,"United States of America","Indiana","Yes","Yes","Yes","Yes","Rarely",NA,"Yes",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"No","Maybe",NA,""
"2401","2016","20-35","male","Austria",NA,"No","No","Yes","Yes","Sometimes","1-5","No","Yes",NA,"Maybe","No","No","I don't know","Somewhat difficult","Maybe","No","Maybe","Maybe","No","Maybe","No","No"
"2402","2016","20-35","male","United States of America","California","No","Yes","Yes","Yes","Rarely","100-500","No","Yes","Yes","Yes","No","No","I don't know","Very easy","No","No","Yes","Yes","Maybe","Maybe","Yes","No"
"2403","2016","35-65","male","United States of America","Pennsylvania","No","Maybe","Yes","Yes","Sometimes","26-100","Yes","Yes","Maybe","Maybe","No","Maybe","I don't know","Somewhat easy","No","No","Yes","Yes","No","No","Maybe","No"
"2404","2016","35-65","male","United States of America","Texas","No","Maybe","Yes","Yes","Sometimes","26-100","Yes","Yes","Yes","Maybe","No","Maybe","I don't know","Very easy","Maybe","No","Yes","Yes","Maybe","Maybe","Maybe","No"
"2405","2016","35-65","male","United States of America","Michigan","No","No","No","No","Never","26-100","Sometimes","Yes","Yes","No","No","No","I don't know","Very easy","Maybe","No","Maybe","Maybe","No","No","Yes","No"
"2406","2016","20-35","male","United States of America","Virginia","No","No","No","No","Never","26-100","Yes","Yes","Maybe","Maybe","No","Yes","I don't know","Very easy","Maybe","No","Yes","Yes","Maybe","Maybe","Yes","No"
"2407","2016","35-65","male","United States of America","Alabama","No","No","No","No","Never","26-100","Yes","Yes","Maybe","No","No","Maybe","I don't know","Somewhat difficult","Maybe","Maybe","No","No","No","No","Maybe","No"
"2408","2016","20-35","male","United States of America","Michigan","No","Yes","No","Yes","Never","26-100","Sometimes","Yes","Maybe","No","No","No","Yes","Very easy","Maybe","No","Maybe","Maybe","No","No","Maybe","No"
"2409","2016","35-65","female","United States of America","Michigan","No","No","No","No","Never","26-100","Sometimes","Yes","Yes","No","No","Yes","Yes","Very easy","No","No","Yes","Yes","No","No","Yes","No"
"2410","2016","20-35","male","United States of America","Oklahoma","No","No","No","No","Never","100-500","Yes","Yes","Maybe","No","No","No","Yes","Very easy","No","No","Yes","Yes","Maybe","Maybe","Yes","No"
